resnet50_16_1_rram_mem_8_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.4976e-05,7.831e-06,2.2807e-05,5.82746112e-05,0.00022573744128,7.2305123328e-05,5.8674675206308e-05,9.88450816000138e-05,482642,0,0.000513836932614322
conv5_3_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_3_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
fc1_part_1_i, 1.6e-07,3.51e-07,5.11e-07,6.22592e-07,2.4117248e-06,1.620025344e-06,2.41826560017748e-06,4.02329600000039e-06,19645,0,1.10959037441779e-05
Total,0.000122064,0.000480851,0.000602915,0.0004749754368,0.00183990484992,0.00191142383616,0.000856277893343135,0.00145302609920049,7080889,7448,0.00653560811542362
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_5, 20.2456399326605,79.7543600673395,100,35.4195087256996,29.2463042826751,35.3341869916253,100,1,1,1,0.00653560811542362
resnet50_16_1_rram_mem_8_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.4976e-05,7.831e-06,2.2807e-05,5.82746112e-05,0.00022573744128,7.2305123328e-05,5.8674675206308e-05,9.88450816000138e-05,482642,0,0.000513836932614322
conv5_3_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_3_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
fc1_part_1_i, 1.6e-07,3.51e-07,5.11e-07,6.22592e-07,2.4117248e-06,1.620025344e-06,2.41826560017748e-06,4.02329600000039e-06,19645,0,1.10959037441779e-05
Total,0.000122064,0.000480851,0.000602915,0.0004749754368,0.00183990484992,0.00191142383616,0.000856277893343135,0.00145302609920049,7080889,7448,0.00653560811542362
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_5, 20.2456399326605,79.7543600673395,100,35.4195087256996,29.2463042826751,35.3341869916253,100,1,1,1,0.00653560811542362
