vgg_net_16_1_rram_mem_0.5_node_57
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv13_part_10_o, 3.01275e-05,1.200525e-05,4.213275e-05,0.000117232128,0.0004541202432,0.000133573625856,3.48000076911464e-05,5.58061568000244e-05,272491,0,0.000795532161547171
fc1_part_1_o, 3.136e-06,1.118e-06,4.254e-06,1.22028032e-05,4.726980608e-05,1.3486473216e-05,3.20609280110603e-06,5.45935360000242e-06,26657,0,8.16245288971085e-05
Total,3.32635e-05,1.312325e-05,4.638675e-05,0.0001294349312,0.00050139004928,0.000147060099072,3.80061004922524e-05,6.12655104000268e-05,299148,0,0.000877156690444279
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_57, 71.7090548486367,28.2909451513633,100,71.9170231900628,16.7655449333134,11.3174318766238,100,1,1,1,0.000877156690444279
vgg_net_16_1_rram_mem_0.5_node_57
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv13_part_10_o, 3.01275e-05,1.200525e-05,4.213275e-05,0.000117232128,0.0004541202432,0.000133573625856,3.48000076911464e-05,5.58061568000244e-05,272491,0,0.000795532161547171
fc1_part_1_o, 3.136e-06,1.118e-06,4.254e-06,1.22028032e-05,4.726980608e-05,1.3486473216e-05,3.20609280110603e-06,5.45935360000242e-06,26657,0,8.16245288971085e-05
Total,3.32635e-05,1.312325e-05,4.638675e-05,0.0001294349312,0.00050139004928,0.000147060099072,3.80061004922524e-05,6.12655104000268e-05,299148,0,0.000877156690444279
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_57, 71.7090548486367,28.2909451513633,100,71.9170231900628,16.7655449333134,11.3174318766238,100,1,1,1,0.000877156690444279
