resnet50_16_1_rram_mem_2_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_4_b_part_2_o, 1.152e-05,5.412e-06,1.6932e-05,4.4826624e-05,0.0001736441856,5.3679587328e-05,1.38337715246004e-05,2.17987072000101e-05,106439,0,0.00030778287565261
conv4_4_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_5_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_5_b_part_1_o, 5.76e-05,5.2528e-05,0.000110128,0.00022413312,0.000868220928,0.000349139238912,5.66962406734889e-05,9.43773696000732e-05,460827,0,0.00159256689718556
Total,0.000134656,6.7148e-05,0.000201804,0.0005239734272,0.00202970759168,0.000639780028416,0.000139247175735374,0.000229972377600121,1122912,0,0.0035626806006315
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_6, 66.7261303046521,33.273869695348,100,71.6786404716536,17.9578272692365,10.3635322591099,100,1,1,1,0.0035626806006315
resnet50_16_1_rram_mem_2_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_4_b_part_2_o, 1.152e-05,5.412e-06,1.6932e-05,4.4826624e-05,0.0001736441856,5.3679587328e-05,1.38337715246004e-05,2.17987072000101e-05,106439,0,0.00030778287565261
conv4_4_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_5_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_5_b_part_1_o, 5.76e-05,5.2528e-05,0.000110128,0.00022413312,0.000868220928,0.000349139238912,5.66962406734889e-05,9.43773696000732e-05,460827,0,0.00159256689718556
Total,0.000134656,6.7148e-05,0.000201804,0.0005239734272,0.00202970759168,0.000639780028416,0.000139247175735374,0.000229972377600121,1122912,0,0.0035626806006315
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_6, 66.7261303046521,33.273869695348,100,71.6786404716536,17.9578272692365,10.3635322591099,100,1,1,1,0.0035626806006315
