resnet50_16_1_rram_mem_1_node_31
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_3_o, 1.6384e-05,0.000133703,0.000150087,6.37534208e-05,0.00024696061952,0.000475821416448,0.000249367872058429,0.000424946508800128,2069146,3087,0.00146084983762656
conv5_3_a_part_1_i, 2.56e-07,6.05e-07,8.61e-07,9.961472e-07,3.85875968e-06,2.729631744e-06,1.36591104030183e-06,2.00867840000066e-06,9808,0,1.09591280643025e-05
Total,1.664e-05,0.000134308,0.000150948,6.4749568e-05,0.0002508193792,0.000478551048192,0.000250733783098731,0.000426955187200129,2078954,3087,0.00147180896569086
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_31, 11.0236637782548,88.9763362217452,100,21.4408903978835,32.514481114563,46.0446284875535,100,1,1,1,0.00147180896569086
resnet50_16_1_rram_mem_1_node_31
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_3_o, 1.6384e-05,0.000133703,0.000150087,6.37534208e-05,0.00024696061952,0.000475821416448,0.000249367872058429,0.000424946508800128,2069146,3087,0.00146084983762656
conv5_3_a_part_1_i, 2.56e-07,6.05e-07,8.61e-07,9.961472e-07,3.85875968e-06,2.729631744e-06,1.36591104030183e-06,2.00867840000066e-06,9808,0,1.09591280643025e-05
Total,1.664e-05,0.000134308,0.000150948,6.4749568e-05,0.0002508193792,0.000478551048192,0.000250733783098731,0.000426955187200129,2078954,3087,0.00147180896569086
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_31, 11.0236637782548,88.9763362217452,100,21.4408903978835,32.514481114563,46.0446284875535,100,1,1,1,0.00147180896569086
