lstm_langmod_1_16_1_rram_mem_1_node_147_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_147, 8e-09,3.8e-08,4.6e-08,3.11296e-08,1.2058624e-07,1.45833984e-07,2.16499200172946e-08,9.6256000000378e-09,47,0,3.28825344017332e-07
Total,8e-09,3.8e-08,4.6e-08,3.11296e-08,1.2058624e-07,1.45833984e-07,2.16499200172946e-08,9.6256000000378e-09,47,0,3.28825344017332e-07
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_1_node_147_dummy, 17.3913043478261,82.6086956521739,100,46.138730715356,44.3499829478816,9.51128633676237,100,1,1,1,3.28825344017332e-07
lstm_langmod_1_16_1_rram_mem_1_node_147_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_147, 8e-09,3.8e-08,4.6e-08,3.11296e-08,1.2058624e-07,1.45833984e-07,2.16499200172946e-08,9.6256000000378e-09,47,0,3.28825344017332e-07
Total,8e-09,3.8e-08,4.6e-08,3.11296e-08,1.2058624e-07,1.45833984e-07,2.16499200172946e-08,9.6256000000378e-09,47,0,3.28825344017332e-07
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_1_node_147_dummy, 17.3913043478261,82.6086956521739,100,46.138730715356,44.3499829478816,9.51128633676237,100,1,1,1,3.28825344017332e-07
