alex_net_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_part_2_o, 6.5835e-05,5.32325e-05,0.0001190675,0.000256177152,0.0009923493888,0.00037748017152,6.71739725154745e-05,0.000111927091200078,546519,0,0.00180510777603555
Total,6.5835e-05,5.32325e-05,0.0001190675,0.000256177152,0.0009923493888,0.00037748017152,6.71739725154745e-05,0.000111927091200078,546519,0,0.00180510777603555
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_1_node_4, 55.2921662082432,44.7078337917568,100,69.1663155726946,20.9117802566358,9.92190417066959,100,1,1,1,0.00180510777603555
alex_net_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_part_2_o, 6.5835e-05,5.32325e-05,0.0001190675,0.000256177152,0.0009923493888,0.00037748017152,6.71739725154745e-05,0.000111927091200078,546519,0,0.00180510777603555
Total,6.5835e-05,5.32325e-05,0.0001190675,0.000256177152,0.0009923493888,0.00037748017152,6.71739725154745e-05,0.000111927091200078,546519,0,0.00180510777603555
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_1_node_4, 55.2921662082432,44.7078337917568,100,69.1663155726946,20.9117802566358,9.92190417066959,100,1,1,1,0.00180510777603555
