alex_net_16_1_rram_mem_2_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_part_2_o, 6.201e-05,1.1653e-05,7.3663e-05,0.000241293312,0.0009346940928,0.000233534103552,6.16980300975656e-05,0.000103169024000038,503755,0,0.0015743885624496
conv4_part_1_o, 7.10325e-05,5.400575e-05,0.00012503825,0.000276401664,0.0010706927616,0.000396409264128,7.1777118756863e-05,0.000119737753600081,584657,0,0.00193501856208494
Total,0.0001330425,6.565875e-05,0.00019870125,0.000517694976,0.0020053868544,0.00062994336768,0.000133475148854429,0.000222906777600119,1088412,0,0.00350940712453455
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_2_node_2, 66.9560458225603,33.0439541774398,100,71.8948170122791,17.9501364568395,10.1550465308813,100,1,1,1,0.00350940712453455
alex_net_16_1_rram_mem_2_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_part_2_o, 6.201e-05,1.1653e-05,7.3663e-05,0.000241293312,0.0009346940928,0.000233534103552,6.16980300975656e-05,0.000103169024000038,503755,0,0.0015743885624496
conv4_part_1_o, 7.10325e-05,5.400575e-05,0.00012503825,0.000276401664,0.0010706927616,0.000396409264128,7.1777118756863e-05,0.000119737753600081,584657,0,0.00193501856208494
Total,0.0001330425,6.565875e-05,0.00019870125,0.000517694976,0.0020053868544,0.00062994336768,0.000133475148854429,0.000222906777600119,1088412,0,0.00350940712453455
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_2_node_2, 66.9560458225603,33.0439541774398,100,71.8948170122791,17.9501364568395,10.1550465308813,100,1,1,1,0.00350940712453455
