lstm_langmod_1_16_1_rram_mem_4_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_1_o, 7.68e-06,3.4925e-05,4.2605e-05,2.9884416e-05,0.0001157627904,0.00013507080192,5.99287424159625e-05,2.56193536000349e-05,124652,236,0.000366266104335997
output_part_1_i, 4.8e-07,3.56e-07,8.36e-07,1.867776e-06,7.2351744e-06,2.650374144e-06,2.04146944024542e-06,3.23727360000054e-06,15807,0,1.7032067584246e-05
Total,8.16e-06,3.5281e-05,4.3441e-05,3.1752192e-05,0.0001229979648,0.000137721176064,6.19702118562079e-05,2.88566272000354e-05,140459,236,0.000383298171920243
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_4_node_1, 18.784097971962,81.215902028038,100,40.373309380719,35.9305590668606,23.6961315524204,100,1,1,1,0.000383298171920243
lstm_langmod_1_16_1_rram_mem_4_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_1_o, 7.68e-06,3.4925e-05,4.2605e-05,2.9884416e-05,0.0001157627904,0.00013507080192,5.99287424159625e-05,2.56193536000349e-05,124652,236,0.000366266104335997
output_part_1_i, 4.8e-07,3.56e-07,8.36e-07,1.867776e-06,7.2351744e-06,2.650374144e-06,2.04146944024542e-06,3.23727360000054e-06,15807,0,1.7032067584246e-05
Total,8.16e-06,3.5281e-05,4.3441e-05,3.1752192e-05,0.0001229979648,0.000137721176064,6.19702118562079e-05,2.88566272000354e-05,140459,236,0.000383298171920243
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_4_node_1, 18.784097971962,81.215902028038,100,40.373309380719,35.9305590668606,23.6961315524204,100,1,1,1,0.000383298171920243
