resnet50_16_1_rram_mem_2_node_11
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_4_o, 7.09734375e-06,9.493328125e-06,1.6590671875e-05,2.7617184e-05,0.0001069802496,5.2597473408e-05,3.17536588853704e-05,4.94473216000117e-05,241442,0,0.000268395887493382
conv5_1_c_part_1_o, 2.6624e-05,0.000211164,0.000237788,0.0001035993088,0.00040131100672,0.000753860247552,0.000397406999132434,0.000677267532800202,3297736,4925,0.00233344509500464
Total,3.372134375e-05,0.000220657328125,0.000254378671875,0.0001312164928,0.00050829125632,0.00080645772096,0.000429160658017804,0.000726714854400214,3539178,4925,0.00260184098249802
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_11, 13.2563565575067,86.7436434424933,100,24.5790481978653,30.9956575511284,44.4252942510063,100,1,1,1,0.00260184098249802
resnet50_16_1_rram_mem_2_node_11
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_4_o, 7.09734375e-06,9.493328125e-06,1.6590671875e-05,2.7617184e-05,0.0001069802496,5.2597473408e-05,3.17536588853704e-05,4.94473216000117e-05,241442,0,0.000268395887493382
conv5_1_c_part_1_o, 2.6624e-05,0.000211164,0.000237788,0.0001035993088,0.00040131100672,0.000753860247552,0.000397406999132434,0.000677267532800202,3297736,4925,0.00233344509500464
Total,3.372134375e-05,0.000220657328125,0.000254378671875,0.0001312164928,0.00050829125632,0.00080645772096,0.000429160658017804,0.000726714854400214,3539178,4925,0.00260184098249802
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_11, 13.2563565575067,86.7436434424933,100,24.5790481978653,30.9956575511284,44.4252942510063,100,1,1,1,0.00260184098249802
