vgg_net_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv07_part_2_o, 0.0002646,8.1484e-05,0.000346084,0.00102961152,0.003988389888,0.001097191489536,4.02135680880311e-05,6.49066496001924e-05,316927,0,0.00622031311522422
conv08_part_1_o, 0.00014112,6.6652e-05,0.000207772,0.000549126144,0.0021271412736,0.000658700402688,5.17302093365006e-05,8.43773952001235e-05,411999,0,0.00347107542482462
Total,0.00040572,0.000148136,0.000553856,0.001578737664,0.0061155311616,0.001755891892224,9.19437774245317e-05,0.000149284044800316,728926,0,0.00969138854004885
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_4, 73.2536977120407,26.7463022879593,100,79.3928423548811,18.1180631131228,2.48909453199605,100,1,1,1,0.00969138854004885
vgg_net_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv07_part_2_o, 0.0002646,8.1484e-05,0.000346084,0.00102961152,0.003988389888,0.001097191489536,4.02135680880311e-05,6.49066496001924e-05,316927,0,0.00622031311522422
conv08_part_1_o, 0.00014112,6.6652e-05,0.000207772,0.000549126144,0.0021271412736,0.000658700402688,5.17302093365006e-05,8.43773952001235e-05,411999,0,0.00347107542482462
Total,0.00040572,0.000148136,0.000553856,0.001578737664,0.0061155311616,0.001755891892224,9.19437774245317e-05,0.000149284044800316,728926,0,0.00969138854004885
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_4, 73.2536977120407,26.7463022879593,100,79.3928423548811,18.1180631131228,2.48909453199605,100,1,1,1,0.00969138854004885
