resnet50_16_1_rram_mem_1_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_2_b_part_2_o, 6.336e-05,5.3376e-05,0.000116736,0.000246546432,0.0009550430208,0.000370088607744,6.1737843235024e-05,0.000102915072000077,502515,0,0.0017363309757791
conv4_2_c_part_1_o, 6.144e-06,8.83999999999999e-07,7.028e-06,2.39075328e-05,9.261023232e-05,2.2280896512e-05,6.31560448162899e-06,1.03110656000036e-05,50347,0,0.000155425331713633
Total,6.9504e-05,5.426e-05,0.000123764,0.0002704539648,0.00104765325312,0.000392369504256,6.8053447716653e-05,0.000113226137600081,552862,0,0.00189175630749273
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_6, 56.158495200543,43.841504799457,100,69.6763749484717,20.7410173658167,9.58260768571165,100,1,1,1,0.00189175630749273
resnet50_16_1_rram_mem_1_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_2_b_part_2_o, 6.336e-05,5.3376e-05,0.000116736,0.000246546432,0.0009550430208,0.000370088607744,6.1737843235024e-05,0.000102915072000077,502515,0,0.0017363309757791
conv4_2_c_part_1_o, 6.144e-06,8.83999999999999e-07,7.028e-06,2.39075328e-05,9.261023232e-05,2.2280896512e-05,6.31560448162899e-06,1.03110656000036e-05,50347,0,0.000155425331713633
Total,6.9504e-05,5.426e-05,0.000123764,0.0002704539648,0.00104765325312,0.000392369504256,6.8053447716653e-05,0.000113226137600081,552862,0,0.00189175630749273
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_6, 56.158495200543,43.841504799457,100,69.6763749484717,20.7410173658167,9.58260768571165,100,1,1,1,0.00189175630749273
