vgg_net_16_1_rram_mem_0.25_node_60
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_20_o, 7.09734375e-06,1.1662328125e-05,1.8759671875e-05,2.7617184e-05,0.0001069802496,5.9473862784e-05,1.49863040062635e-05,2.12662272000137e-05,103839,0,0.000230323827590277
conv11_part_1_o, 1.5643125e-05,1.24404375e-05,2.80835625e-05,6.0870528e-05,0.0002357932032,8.9033430528e-05,2.08664396883434e-05,3.21501184000182e-05,156983,0,0.000438713719816362
Total,2.274046875e-05,2.4102765625e-05,4.6843234375e-05,8.8487712e-05,0.0003427734528,0.000148507293312,3.58527436946069e-05,5.34163456000319e-05,260822,0,0.000669037547406639
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_60, 48.5458979368352,51.4541020631648,100,64.4599344942117,22.1971537901949,13.3429117155933,100,1,1,1,0.000669037547406639
vgg_net_16_1_rram_mem_0.25_node_60
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_20_o, 7.09734375e-06,1.1662328125e-05,1.8759671875e-05,2.7617184e-05,0.0001069802496,5.9473862784e-05,1.49863040062635e-05,2.12662272000137e-05,103839,0,0.000230323827590277
conv11_part_1_o, 1.5643125e-05,1.24404375e-05,2.80835625e-05,6.0870528e-05,0.0002357932032,8.9033430528e-05,2.08664396883434e-05,3.21501184000182e-05,156983,0,0.000438713719816362
Total,2.274046875e-05,2.4102765625e-05,4.6843234375e-05,8.8487712e-05,0.0003427734528,0.000148507293312,3.58527436946069e-05,5.34163456000319e-05,260822,0,0.000669037547406639
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_60, 48.5458979368352,51.4541020631648,100,64.4599344942117,22.1971537901949,13.3429117155933,100,1,1,1,0.000669037547406639
