resnet50_16_1_rram_mem_2_node_16
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_2_o, 1.6384e-05,0.000127822,0.000144206,6.37534208e-05,0.00024696061952,0.000457176858624,0.000238248327736007,0.000405995008000122,1976855,2956,0.00141213423468013
conv5_3_a_part_1_i, 1.7408e-05,8.864e-06,2.6272e-05,6.77380096e-05,0.00026239565824,8.3290226688e-05,6.80620876872341e-05,0.000114773811200016,560419,0,0.00059625979341525
Total,3.3792e-05,0.000136686,0.000170478,0.0001314914304,0.00050935627776,0.000540467085312,0.000306310415423241,0.000520768819200138,2537274,2956,0.00200839402809538
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_16, 19.8219125048393,80.1780874951607,100,31.9084651316025,26.9104108930528,41.1811239753448,100,1,1,1,0.00200839402809538
resnet50_16_1_rram_mem_2_node_16
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_2_o, 1.6384e-05,0.000127822,0.000144206,6.37534208e-05,0.00024696061952,0.000457176858624,0.000238248327736007,0.000405995008000122,1976855,2956,0.00141213423468013
conv5_3_a_part_1_i, 1.7408e-05,8.864e-06,2.6272e-05,6.77380096e-05,0.00026239565824,8.3290226688e-05,6.80620876872341e-05,0.000114773811200016,560419,0,0.00059625979341525
Total,3.3792e-05,0.000136686,0.000170478,0.0001314914304,0.00050935627776,0.000540467085312,0.000306310415423241,0.000520768819200138,2537274,2956,0.00200839402809538
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_16, 19.8219125048393,80.1780874951607,100,31.9084651316025,26.9104108930528,41.1811239753448,100,1,1,1,0.00200839402809538
