vgg_net_16_1_rram_mem_4_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv11_part_2_o, 0.00020394,0.00011943,0.00032337,0.000793571328,0.0030740447232,0.00102518120448,0.000201454860891167,0.000339550208000199,1653955,2136,0.00543380232457137
conv12_part_1_o, 6.25725e-05,5.709175e-05,0.00011966425,0.000243482112,0.0009431728128,0.000379372050432,6.6012060196392e-05,0.00010879447040008,531223,0,0.00174083350582847
Total,0.0002665125,0.00017652175,0.00044303425,0.00103705344,0.004017217536,0.001404553254912,0.000267466921087559,0.000448344678400279,2185178,2136,0.00717463583039984
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_4_node_5, 60.1561843130638,39.8438156869362,100,70.4463765893792,19.5766487402849,9.97697467033593,100,1,1,1,0.00717463583039984
vgg_net_16_1_rram_mem_4_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv11_part_2_o, 0.00020394,0.00011943,0.00032337,0.000793571328,0.0030740447232,0.00102518120448,0.000201454860891167,0.000339550208000199,1653955,2136,0.00543380232457137
conv12_part_1_o, 6.25725e-05,5.709175e-05,0.00011966425,0.000243482112,0.0009431728128,0.000379372050432,6.6012060196392e-05,0.00010879447040008,531223,0,0.00174083350582847
Total,0.0002665125,0.00017652175,0.00044303425,0.00103705344,0.004017217536,0.001404553254912,0.000267466921087559,0.000448344678400279,2185178,2136,0.00717463583039984
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_4_node_5, 60.1561843130638,39.8438156869362,100,70.4463765893792,19.5766487402849,9.97697467033593,100,1,1,1,0.00717463583039984
