alex_net_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv1, 5.3361e-05,1.94125e-05,7.27735e-05,0.0002076383232,0.00080432529408,0.000230714118144,1.051673345898e-05,1.40582912000415e-05,68644,0,0.00126725276008302
conv2_part_1_o, 0.000187425,7.09775e-05,0.0002584025,0.00072930816,0.002825109504,0.00081921447936,6.41838567078154e-05,0.000106244505600148,518772,0,0.00454406050566796
Total,0.000240786,9.039e-05,0.000331176,0.0009369464832,0.00362943479808,0.001049928597504,7.47005901667954e-05,0.00012030279680019,587416,0,0.00581131326575098
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_1_node_1, 72.7063555330096,27.2936444669904,100,78.5774414914439,18.0669764215218,3.35558208703425,100,1,1,1,0.00581131326575098
alex_net_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv1, 5.3361e-05,1.94125e-05,7.27735e-05,0.0002076383232,0.00080432529408,0.000230714118144,1.051673345898e-05,1.40582912000415e-05,68644,0,0.00126725276008302
conv2_part_1_o, 0.000187425,7.09775e-05,0.0002584025,0.00072930816,0.002825109504,0.00081921447936,6.41838567078154e-05,0.000106244505600148,518772,0,0.00454406050566796
Total,0.000240786,9.039e-05,0.000331176,0.0009369464832,0.00362943479808,0.001049928597504,7.47005901667954e-05,0.00012030279680019,587416,0,0.00581131326575098
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_1_node_1, 72.7063555330096,27.2936444669904,100,78.5774414914439,18.0669764215218,3.35558208703425,100,1,1,1,0.00581131326575098
