vgg_net_16_1_rram_mem_2_node_12
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv12_part_3_o, 0.000106605,6.40695e-05,0.0001706745,0.000414821376,0.0016068870144,0.000541090050048,0.000108372359728331,0.000180707942400106,882363,0,0.00285187874257644
conv13_part_1_o, 2.781e-05,1.1539e-05,3.9349e-05,0.000108214272,0.0004191879168,0.000124748292096,3.20127616104772e-05,5.10744576000229e-05,249387,0,0.0007352377001065
Total,0.000134415,7.56085e-05,0.0002100235,0.000523035648,0.0020260749312,0.000665838342144,0.000140385121338808,0.000231782400000129,1131750,0,0.00358711644268294
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_2_node_12, 63.9999809545122,36.0000190454878,100,71.0629448452871,18.5619383363534,10.3751168183595,100,1,1,1,0.00358711644268294
vgg_net_16_1_rram_mem_2_node_12
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv12_part_3_o, 0.000106605,6.40695e-05,0.0001706745,0.000414821376,0.0016068870144,0.000541090050048,0.000108372359728331,0.000180707942400106,882363,0,0.00285187874257644
conv13_part_1_o, 2.781e-05,1.1539e-05,3.9349e-05,0.000108214272,0.0004191879168,0.000124748292096,3.20127616104772e-05,5.10744576000229e-05,249387,0,0.0007352377001065
Total,0.000134415,7.56085e-05,0.0002100235,0.000523035648,0.0020260749312,0.000665838342144,0.000140385121338808,0.000231782400000129,1131750,0,0.00358711644268294
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_2_node_12, 63.9999809545122,36.0000190454878,100,71.0629448452871,18.5619383363534,10.3751168183595,100,1,1,1,0.00358711644268294
