lstm_langmod_16_1_rram_mem_16_node_106
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_10_o, 0.000131072,7.58000000000001e-06,0.000138652,0.0005100273664,0.00197568495616,0.000439568990208,5.77403520301074e-05,9.69144320000658e-05,473215,0,0.00307993609679817
proj_1_part_10_i, 1.2544e-05,1.436e-06,1.398e-05,4.88112128e-05,0.00018907922432,4.432084992e-05,1.0004584963174e-05,1.58332928000069e-05,77311,0,0.000308049164803181
Total,0.000143616,9.01600000000001e-06,0.000152632,0.0005588385792,0.00216476418048,0.000483889840128,6.77449369932814e-05,0.000112747724800073,550526,0,0.00338798526160135
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_16_node_106, 94.092981812464,5.90701818753604,100,80.3900415550412,14.2825249452026,5.32743349975622,100,1,1,1,0.00338798526160135
lstm_langmod_16_1_rram_mem_16_node_106
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_10_o, 0.000131072,7.58000000000001e-06,0.000138652,0.0005100273664,0.00197568495616,0.000439568990208,5.77403520301074e-05,9.69144320000658e-05,473215,0,0.00307993609679817
proj_1_part_10_i, 1.2544e-05,1.436e-06,1.398e-05,4.88112128e-05,0.00018907922432,4.432084992e-05,1.0004584963174e-05,1.58332928000069e-05,77311,0,0.000308049164803181
Total,0.000143616,9.01600000000001e-06,0.000152632,0.0005588385792,0.00216476418048,0.000483889840128,6.77449369932814e-05,0.000112747724800073,550526,0,0.00338798526160135
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_16_node_106, 94.092981812464,5.90701818753604,100,80.3900415550412,14.2825249452026,5.32743349975622,100,1,1,1,0.00338798526160135
