resnet50_16_1_rram_mem_0.25_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_3_b_part_3_o, 4.41e-06,3.249e-06,7.659e-06,1.7160192e-05,6.64731648e-05,2.4281358336e-05,3.92866048224583e-06,5.58673920000491e-06,27279,0,0.000117430114818251
conv3_3_c, 2.5088e-05,3.726e-06,2.8814e-05,9.76224256e-05,0.00037815844864,9.1349139456e-05,1.46799232066996e-05,1.98440960000146e-05,96895,0,0.000601654032902714
conv3_4_a_part_1_i, 2.352e-05,3.293e-06,2.6813e-05,9.1521024e-05,0.0003545235456,8.5005361152e-05,1.17411251261985e-05,1.85399296000135e-05,90527,0,0.000561330985478212
Total,5.3018e-05,1.0268e-05,6.3286e-05,0.0002063036416,0.00079915515904,0.000200635858944,3.03497088151439e-05,4.3970764800033e-05,214701,0,0.00128041513319918
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_8, 83.775242549695,16.224757450305,100,78.5260010265432,15.6695944730598,5.80440450039698,100,1,1,1,0.00128041513319918
resnet50_16_1_rram_mem_0.25_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_3_b_part_3_o, 4.41e-06,3.249e-06,7.659e-06,1.7160192e-05,6.64731648e-05,2.4281358336e-05,3.92866048224583e-06,5.58673920000491e-06,27279,0,0.000117430114818251
conv3_3_c, 2.5088e-05,3.726e-06,2.8814e-05,9.76224256e-05,0.00037815844864,9.1349139456e-05,1.46799232066996e-05,1.98440960000146e-05,96895,0,0.000601654032902714
conv3_4_a_part_1_i, 2.352e-05,3.293e-06,2.6813e-05,9.1521024e-05,0.0003545235456,8.5005361152e-05,1.17411251261985e-05,1.85399296000135e-05,90527,0,0.000561330985478212
Total,5.3018e-05,1.0268e-05,6.3286e-05,0.0002063036416,0.00079915515904,0.000200635858944,3.03497088151439e-05,4.3970764800033e-05,214701,0,0.00128041513319918
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_8, 83.775242549695,16.224757450305,100,78.5260010265432,15.6695944730598,5.80440450039698,100,1,1,1,0.00128041513319918
