Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_1,embed1_part_1_i,1,64,262144,8192
node_2,embed1_part_2_i,1,64,262144,8192
node_3,embed1_part_3_i,1,64,262144,8192
node_4,embed1_part_4_i,1,64,262144,8192
node_5,embed1_part_5_i,1,64,262144,8192
node_6,embed1_part_6_i,1,64,262144,8192
node_7,embed1_part_7_i,1,64,262144,8192
node_8,embed1_part_8_i,1,64,262144,8192
node_9,embed1_part_9_i,1,64,262144,8192
node_10,embed1_part_10_i,1,64,262144,8192
node_11,embed1_part_11_i,1,64,262144,8192
node_12,embed1_part_12_i,1,64,262144,8192
node_13,embed1_part_13_i,1,64,262144,8192
node_14,embed1_part_14_i,1,64,262144,8192
node_15,embed1_part_15_i,1,64,262144,8192
node_16,embed1_part_16_i,1,64,262144,8192
node_17,embed1_part_17_i,1,64,262144,8192
node_18,embed1_part_18_i,1,64,262144,8192
node_19,embed1_part_19_i,1,64,262144,8192
node_20,embed1_part_20_i,1,64,262144,8192
node_21,embed1_part_21_i,1,64,262144,8192
node_22,embed1_part_22_i,1,64,262144,8192
node_23,embed1_part_23_i,1,64,262144,8192
node_24,embed1_part_24_i,1,64,262144,8192
node_25,embed1_part_25_i,1,64,262144,8192
node_26,embed1_part_26_i,1,64,262144,8192
node_27,embed1_part_27_i,1,64,262144,8192
node_28,embed1_part_28_i,1,64,262144,8192
node_29,embed1_part_29_i,1,64,262144,8192
node_30,embed1_part_30_i,1,64,262144,8192
node_31,embed1_part_31_i,1,64,262144,8192
node_32,embed1_part_32_i,1,64,262144,8192
node_33,embed1_part_33_i,1,64,262144,8192
node_34,embed1_part_34_i,1,64,262144,8192
node_35,embed1_part_35_i,1,64,262144,8192
node_36,embed1_part_36_i,1,64,262144,8192
node_37,embed1_part_37_i,1,64,262144,8192
node_38,embed1_part_38_i,1,64,262144,8192
node_39,embed1_part_39_i,1,64,262144,8192
node_40,embed1_part_40_i,1,64,262144,8192
node_41,embed1_part_41_i,1,64,262144,8192
node_42,embed1_part_42_i,1,64,262144,8192
node_43,embed1_part_43_i,1,64,262144,8192
node_44,embed1_part_44_i,1,64,262144,8192
node_45,embed1_part_45_i,1,64,262144,8192
node_46,embed1_part_46_i,1,64,262144,8192
node_47,embed1_part_47_i,1,64,262144,8192
node_48,embed1_part_48_i,1,64,262144,8192
node_49,embed1_part_49_i,1,64,262144,8192
node_50,embed1_part_50_i,1,64,262144,8192
node_51,embed1_part_51_i,1,64,262144,8192
node_52,embed1_part_52_i,1,64,262144,8192
node_53,embed1_part_53_i,1,64,262144,8192
node_54,embed1_part_54_i,1,64,262144,8192
node_55,embed1_part_55_i,1,64,262144,8192
node_56,embed1_part_56_i,1,64,262144,8192
node_57,embed1_part_57_i,1,64,262144,8192
node_58,embed1_part_58_i,1,64,262144,8192
node_59,embed1_part_59_i,1,64,262144,8192
node_60,embed1_part_60_i,1,64,262144,8192
