Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_1,conv1,1,314646,1605632,18816
node_1,conv2_1_a,2,401408,401408,8192
node_1,conv2_1_b,3,430592,401408,73728
node_1,conv2_1_c,4,401408,1605632,32768
node_1,conv2_2_a,5,401408,401408,8192
node_1,conv2_2_b,6,430592,401408,73728
node_1,conv2_2_c,7,401408,1605632,32768
node_1,conv2_3_a,8,401408,401408,8192
node_1,conv2_3_b,9,430592,401408,73728
node_1,conv2_3_c,10,401408,1605632,32768
node_1,conv3_1_a,11,1548800,200704,65536
node_1,conv3_1_b,12,230400,200704,294912
node_1,conv3_1_c,13,200704,802816,131072
node_1,conv3_2_a,14,802816,200704,131072
node_1,conv3_2_b,15,230400,200704,294912
node_1,conv3_2_c,16,200704,802816,131072
node_1,conv3_3_a,17,802816,200704,131072
node_1,conv3_3_b,18,230400,200704,294912
node_1,conv3_3_c,19,200704,802816,131072
node_1,conv3_4_a,20,802816,200704,131072
node_1,conv3_4_b,21,230400,200704,294912
node_1,conv3_4_c,22,200704,802816,131072
node_1,conv4_1_a,23,746496,100352,262144
node_1,conv4_1_b,24,131072,100352,1179648
node_1,conv4_1_c,25,100352,401408,524288
node_1,conv4_2_a,26,401408,100352,524288
node_1,conv4_2_b,27,131072,100352,1179648
node_1,conv4_2_c,28,100352,401408,524288
node_1,conv4_3_a,29,401408,100352,524288
node_1,conv4_3_b,30,131072,100352,1179648
node_1,conv4_3_c,31,100352,401408,524288
node_1,conv4_4_a,32,401408,100352,524288
node_1,conv4_4_b,33,131072,100352,1179648
node_1,conv4_4_c,34,100352,401408,524288
node_1,conv4_5_a,35,401408,100352,524288
node_1,conv4_5_b_part_1_o,36,131072,74872,880128
node_2,conv4_5_b_part_2_o,1,131072,25480,299520
node_2,conv4_5_c,2,100352,401408,524288
node_2,conv4_6_a,3,401408,100352,524288
node_2,conv4_6_b,4,131072,100352,1179648
node_2,conv4_6_c,5,100352,401408,524288
node_2,conv5_1_a,6,346112,50176,1048576
node_2,conv5_1_b,7,82944,50176,4718592
node_2,conv5_1_c,8,50176,200704,2097152
node_2,conv5_2_a_part_1_i,9,159446,50176,1666048
node_3,conv5_2_a_part_2_i,1,41258,50176,431104
node_3,conv5_2_b,2,82944,50176,4718592
node_3,conv5_2_c,3,50176,200704,2097152
node_3,conv5_3_a,4,200704,50176,2097152
node_3,conv5_3_b_part_1_o,5,82944,34398,3234816
node_4,conv5_3_b_part_2_o,1,82944,15778,1483776
node_4,conv5_3_c,2,50176,200704,2097152
node_4,fc1,3,4096,2000,4096000
